Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1969","1969","kcal/capita/day","813","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1970","1970","kcal/capita/day","795","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1971","1971","kcal/capita/day","786","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1972","1972","kcal/capita/day","802","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1973","1973","kcal/capita/day","811","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1974","1974","kcal/capita/day","804","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1975","1975","kcal/capita/day","783","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1976","1976","kcal/capita/day","781","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1977","1977","kcal/capita/day","766","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1978","1978","kcal/capita/day","742","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1979","1979","kcal/capita/day","760","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1980","1980","kcal/capita/day","773","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1981","1981","kcal/capita/day","799","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1982","1982","kcal/capita/day","767","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1983","1983","kcal/capita/day","790","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1984","1984","kcal/capita/day","761","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1985","1985","kcal/capita/day","779","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1986","1986","kcal/capita/day","782","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1987","1987","kcal/capita/day","777","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1988","1988","kcal/capita/day","772","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1989","1989","kcal/capita/day","733","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1990","1990","kcal/capita/day","765","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1991","1991","kcal/capita/day","761","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1992","1992","kcal/capita/day","771","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1993","1993","kcal/capita/day","841","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1994","1994","kcal/capita/day","805","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1995","1995","kcal/capita/day","786","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1996","1996","kcal/capita/day","868","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1997","1997","kcal/capita/day","850","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1998","1998","kcal/capita/day","893","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1999","1999","kcal/capita/day","847","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2000","2000","kcal/capita/day","891","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2001","2001","kcal/capita/day","859","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2002","2002","kcal/capita/day","862","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2003","2003","kcal/capita/day","896","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2004","2004","kcal/capita/day","852","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2005","2005","kcal/capita/day","878","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2006","2006","kcal/capita/day","887","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2007","2007","kcal/capita/day","870","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2008","2008","kcal/capita/day","883","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2009","2009","kcal/capita/day","888","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2010","2010","kcal/capita/day","906","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2011","2011","kcal/capita/day","832","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2012","2012","kcal/capita/day","827","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","93","Haiti","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2013","2013","kcal/capita/day","820","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1961","1961","kcal/capita/day","1040","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1962","1962","kcal/capita/day","1036","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1963","1963","kcal/capita/day","1032","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1964","1964","kcal/capita/day","1038","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1965","1965","kcal/capita/day","1077","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1966","1966","kcal/capita/day","1129","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1967","1967","kcal/capita/day","1143","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1968","1968","kcal/capita/day","1142","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1969","1969","kcal/capita/day","1161","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1970","1970","kcal/capita/day","1176","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1971","1971","kcal/capita/day","1134","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1972","1972","kcal/capita/day","1117","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1973","1973","kcal/capita/day","1103","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1974","1974","kcal/capita/day","1076","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1975","1975","kcal/capita/day","1159","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1976","1976","kcal/capita/day","1141","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1977","1977","kcal/capita/day","1139","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1978","1978","kcal/capita/day","1104","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1979","1979","kcal/capita/day","1102","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1980","1980","kcal/capita/day","1121","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1981","1981","kcal/capita/day","1131","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1982","1982","kcal/capita/day","1086","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1983","1983","kcal/capita/day","1146","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1984","1984","kcal/capita/day","1144","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1985","1985","kcal/capita/day","1164","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1986","1986","kcal/capita/day","1149","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1987","1987","kcal/capita/day","1166","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1988","1988","kcal/capita/day","1118","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1989","1989","kcal/capita/day","1141","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1990","1990","kcal/capita/day","1180","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1991","1991","kcal/capita/day","1180","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1992","1992","kcal/capita/day","1160","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1993","1993","kcal/capita/day","1134","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1994","1994","kcal/capita/day","1158","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1995","1995","kcal/capita/day","1155","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1996","1996","kcal/capita/day","1125","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1997","1997","kcal/capita/day","1049","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1998","1998","kcal/capita/day","1100","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1999","1999","kcal/capita/day","1110","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2000","2000","kcal/capita/day","1123","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2001","2001","kcal/capita/day","1171","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2002","2002","kcal/capita/day","1162","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2003","2003","kcal/capita/day","1178","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2004","2004","kcal/capita/day","1171","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2005","2005","kcal/capita/day","1141","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2006","2006","kcal/capita/day","1169","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2007","2007","kcal/capita/day","1174","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2008","2008","kcal/capita/day","1175","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2009","2009","kcal/capita/day","1212","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2010","2010","kcal/capita/day","1184","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2011","2011","kcal/capita/day","1213","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2012","2012","kcal/capita/day","1212","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","95","Honduras","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2013","2013","kcal/capita/day","1192","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1961","1961","kcal/capita/day","1304","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1962","1962","kcal/capita/day","1290","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1963","1963","kcal/capita/day","1291","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1964","1964","kcal/capita/day","1292","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1965","1965","kcal/capita/day","1332","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1966","1966","kcal/capita/day","1349","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1967","1967","kcal/capita/day","1285","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1968","1968","kcal/capita/day","1267","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1969","1969","kcal/capita/day","1247","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1970","1970","kcal/capita/day","1225","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1971","1971","kcal/capita/day","1225","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1972","1972","kcal/capita/day","1209","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1973","1973","kcal/capita/day","1188","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1974","1974","kcal/capita/day","1183","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1975","1975","kcal/capita/day","1167","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1976","1976","kcal/capita/day","1144","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1977","1977","kcal/capita/day","1134","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1978","1978","kcal/capita/day","1130","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1979","1979","kcal/capita/day","1115","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1980","1980","kcal/capita/day","1101","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1981","1981","kcal/capita/day","1080","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1982","1982","kcal/capita/day","1076","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1983","1983","kcal/capita/day","1063","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1984","1984","kcal/capita/day","1064","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1985","1985","kcal/capita/day","1058","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1986","1986","kcal/capita/day","1048","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1987","1987","kcal/capita/day","1067","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1988","1988","kcal/capita/day","1046","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1989","1989","kcal/capita/day","945","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1990","1990","kcal/capita/day","909","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1991","1991","kcal/capita/day","882","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1992","1992","kcal/capita/day","812","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1993","1993","kcal/capita/day","750","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1994","1994","kcal/capita/day","722","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1995","1995","kcal/capita/day","660","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1996","1996","kcal/capita/day","591","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1997","1997","kcal/capita/day","696","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1998","1998","kcal/capita/day","616","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","1999","1999","kcal/capita/day","663","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2000","2000","kcal/capita/day","824","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2001","2001","kcal/capita/day","777","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2002","2002","kcal/capita/day","710","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2003","2003","kcal/capita/day","798","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2004","2004","kcal/capita/day","798","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2005","2005","kcal/capita/day","923","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2006","2006","kcal/capita/day","892","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2007","2007","kcal/capita/day","806","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2008","2008","kcal/capita/day","806","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2009","2009","kcal/capita/day","869","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2010","2010","kcal/capita/day","866","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2011","2011","kcal/capita/day","818","Fc","Calculated data"
"FBSH","Food Balances (-2013, old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2905","Cereals - Excluding Beer","2012","2012","kcal/capita/day","812","Fc","Calculated data"
