measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
29,Summary exposure value,125,Colombia,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2013,19.9895078021493,22.657948822334102,17.442295543372502
29,Summary exposure value,156,United Arab Emirates,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,15.413516284267903,19.1039102537212,12.1731709333035
29,Summary exposure value,156,United Arab Emirates,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,10.0193838473346,12.658098989443303,7.65549770170269
29,Summary exposure value,156,United Arab Emirates,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,14.229294361521399,17.426742006416703,11.487013698839599
29,Summary exposure value,75,Austria,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2011,39.33710309250603,47.174558312712975,32.348895696786215
29,Summary exposure value,75,Austria,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2011,36.39330669582288,47.31436226781929,26.678816934055106
29,Summary exposure value,75,Austria,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2011,37.80164932897651,44.55730645247032,31.79508823754463
29,Summary exposure value,145,Kuwait,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2013,19.442559447031403,21.675339492570103,17.2835003711689
29,Summary exposure value,145,Kuwait,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2013,15.7138191779952,17.7535609976906,13.882129084485001
29,Summary exposure value,145,Kuwait,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2013,17.895969194410196,19.8033450187608,16.0467382010146
29,Summary exposure value,83,Iceland,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2014,30.772691251447693,36.12741161159265,25.42135152945405
29,Summary exposure value,83,Iceland,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2014,27.153147345146085,34.75843128812219,20.83008889860096
29,Summary exposure value,83,Iceland,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2014,28.947492671843328,33.443576175648644,24.62119304035814
29,Summary exposure value,380,Palau,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1996,19.6160799304693,24.8183168775724,14.857212873287502
29,Summary exposure value,380,Palau,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1996,15.6013831700618,21.367214005322698,10.7448178101725
29,Summary exposure value,380,Palau,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1996,17.682226489381303,21.646783635490998,13.980333350294599
29,Summary exposure value,164,Nepal,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2009,28.7980151212855,32.049342554125296,25.7887961304264
29,Summary exposure value,164,Nepal,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2009,20.5956594938225,24.4635833515526,17.092426432041197
29,Summary exposure value,164,Nepal,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2009,24.5267517317045,27.4091904374518,21.936830966360997
29,Summary exposure value,150,Oman,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2009,24.1083106325119,29.360294597836003,19.487088897791896
29,Summary exposure value,150,Oman,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2009,22.388561540507,27.2894220823227,18.320399905298498
29,Summary exposure value,150,Oman,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2009,23.447000590096696,27.250537545328896,19.913711342869895
29,Summary exposure value,112,Grenada,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2013,24.894339072325604,31.000395259294,19.797133026532396
29,Summary exposure value,112,Grenada,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2013,22.5946704957672,30.2266736091028,15.9795756438185
29,Summary exposure value,112,Grenada,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2013,23.7500854992461,28.900759242525105,19.162088208520604
29,Summary exposure value,180,Kenya,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2009,21.83096836219271,24.297247243581754,19.43385611341321
29,Summary exposure value,180,Kenya,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2009,27.069909074128084,29.763121934764218,24.52734048924087
29,Summary exposure value,180,Kenya,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2009,24.503157695370735,26.58631126081106,22.444180695916334
29,Summary exposure value,60,Lithuania,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2015,55.23064195507621,61.441319469244206,48.9552637810336
29,Summary exposure value,60,Lithuania,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2015,50.428005186458094,58.265655862215105,42.0699078927989
29,Summary exposure value,60,Lithuania,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2015,52.54491437483719,57.8388716524146,47.0448174958578
29,Summary exposure value,63,Ukraine,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2015,41.3670460281069,48.68621105453229,34.622782099587106
29,Summary exposure value,63,Ukraine,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2015,34.9792942520316,43.996078128281404,27.075076188464703
29,Summary exposure value,63,Ukraine,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2015,37.8141565779331,43.6920256002475,32.2670106543057
29,Summary exposure value,117,Saint Vincent and the Grenadines,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2005,23.5742331944812,26.990903252385902,20.418233269336802
29,Summary exposure value,117,Saint Vincent and the Grenadines,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2005,20.6507528880137,24.5036064035276,16.8943859609423
29,Summary exposure value,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2005,22.1297503443814,24.8298714133913,19.4488475108094
29,Summary exposure value,109,Cuba,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2010,20.435594735726603,23.269721002973,17.520523539684998
29,Summary exposure value,109,Cuba,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2010,16.3483743425448,19.1580064773074,13.7448640886383
29,Summary exposure value,109,Cuba,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2010,18.360320506058898,20.666381398043,16.1569668851776
29,Summary exposure value,181,Madagascar,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2007,23.9394002211749,30.3170184346221,18.3123752127475
29,Summary exposure value,181,Madagascar,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2007,21.838083770781395,30.738557327219606,15.1186136428379
29,Summary exposure value,181,Madagascar,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2007,22.8710685243022,28.3003385132193,18.1554740008384
29,Summary exposure value,41,Uzbekistan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2007,22.186797452361603,26.2312213751606,18.6087142938258
29,Summary exposure value,41,Uzbekistan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2007,19.2521390089609,23.528355900557802,15.667246175488502
29,Summary exposure value,41,Uzbekistan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2007,20.6742271290906,24.051926930630103,17.724334161858998
29,Summary exposure value,108,Belize,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2013,19.385605033588302,22.6700303475746,16.055199908050398
29,Summary exposure value,108,Belize,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2013,18.027738240445604,24.363505138034196,13.2887431326466
29,Summary exposure value,108,Belize,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2013,18.7028462714016,22.2492140199875,15.392280992136403
29,Summary exposure value,111,Dominican Republic,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2013,23.940600035794198,29.3093635042914,18.696308769174397
29,Summary exposure value,111,Dominican Republic,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2013,22.141144770835698,30.0408124588508,15.528727173099401
29,Summary exposure value,111,Dominican Republic,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2013,23.0408742922355,28.116646996268397,18.627126942839002
29,Summary exposure value,58,Estonia,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2008,40.7028525166312,47.510946317876005,34.2032817338626
29,Summary exposure value,58,Estonia,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2008,35.9213905615115,44.87155153075529,27.794086369566802
29,Summary exposure value,58,Estonia,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2008,38.0459750650468,43.797160152088,32.0898532517092
29,Summary exposure value,34,Azerbaijan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,28.700300027965802,33.2719394571357,23.9484305619388
29,Summary exposure value,34,Azerbaijan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,22.5678641032327,29.2641830810575,16.8031839784652
29,Summary exposure value,34,Azerbaijan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,25.516426259595104,29.544945455707104,21.621968372443302
29,Summary exposure value,37,Kyrgyzstan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,15.656432330110501,19.4036073997855,12.478910303277999
29,Summary exposure value,37,Kyrgyzstan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,12.936586955951501,17.3830311512043,9.36943587472029
29,Summary exposure value,37,Kyrgyzstan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,14.2392530531185,17.135130222944202,11.425713757097
29,Summary exposure value,58,Estonia,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2007,40.5997435995161,47.107318915000704,34.4306244171879
29,Summary exposure value,58,Estonia,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2007,35.8484194739224,44.5692889811614,28.134886299492802
29,Summary exposure value,58,Estonia,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2007,37.958222544730006,43.5736361405948,32.347500306668294
29,Summary exposure value,169,Central African Republic,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,27.2609993980545,34.3025061582977,20.6699551253099
29,Summary exposure value,169,Central African Republic,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,26.742815072772704,37.256622937470105,18.509021246467803
29,Summary exposure value,169,Central African Republic,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,26.9970522642579,33.416596049248696,21.5097999140911
29,Summary exposure value,76,Belgium,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2014,36.734860461039,39.827731050001006,33.6414840857788
29,Summary exposure value,76,Belgium,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2014,38.1715847175634,42.034028648253795,34.3430578130897
29,Summary exposure value,76,Belgium,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2014,37.477295189538786,40.29660573324221,34.4934794182789
29,Summary exposure value,41,Uzbekistan,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,24.245908856134697,28.222590801496196,20.533735037410896
29,Summary exposure value,41,Uzbekistan,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,20.649605195245396,24.825001834784302,16.764234384400197
29,Summary exposure value,41,Uzbekistan,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,22.3940296078839,25.8115735306977,19.3715561292995
29,Summary exposure value,133,Venezuela (Bolivarian Republic of),1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2014,29.2187129757909,34.3491164109456,24.156779768666397
29,Summary exposure value,133,Venezuela (Bolivarian Republic of),2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2014,21.328050766338396,27.063055199340898,16.3640785372595
29,Summary exposure value,133,Venezuela (Bolivarian Republic of),3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2014,25.179095243188897,29.179318012138104,21.3357023287165
29,Summary exposure value,136,Paraguay,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2014,23.657850530270842,29.407508860916504,18.65129196336457
29,Summary exposure value,136,Paraguay,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2014,29.007639075414794,37.97855823077144,21.105373691898155
29,Summary exposure value,136,Paraguay,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2014,26.327159467729373,31.711048701492146,21.473904443863688
29,Summary exposure value,185,Rwanda,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2008,17.1116567463682,20.331366415162698,14.262495374811
29,Summary exposure value,185,Rwanda,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2008,17.5671238008568,20.927604973251505,14.279418965231303
29,Summary exposure value,185,Rwanda,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2008,17.3589788655909,20.061806121358604,14.754739477345598
29,Summary exposure value,178,Eritrea,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,15.642043113785881,19.79210375344709,12.076949335759775
29,Summary exposure value,178,Eritrea,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,13.358251441889808,17.805333737670807,9.757666302132979
29,Summary exposure value,178,Eritrea,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,14.479478823787288,17.74209629943002,11.550480604508476
29,Summary exposure value,44,Bosnia and Herzegovina,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,35.4635108508584,41.6913465836235,29.740139827475804
29,Summary exposure value,44,Bosnia and Herzegovina,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,35.4635108508584,41.6913465836235,29.740139827475804
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,36.4837162689597,42.6255263683052,30.9838318261618
29,Summary exposure value,84,Ireland,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2011,37.95053708354817,44.060908670535035,32.63758539025929
29,Summary exposure value,84,Ireland,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2011,25.68312504417383,30.732939434542892,21.401054396946208
29,Summary exposure value,84,Ireland,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2011,31.695455469567168,35.660468078306025,27.805616951771945
29,Summary exposure value,72,New Zealand,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2011,31.608094486539102,34.2016030196791,28.907633157097102
29,Summary exposure value,72,New Zealand,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2011,21.892283669138603,24.189342190323302,19.5756813702261
29,Summary exposure value,72,New Zealand,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2011,26.519076076494695,28.550212732261798,24.3401935879897
29,Summary exposure value,44,Bosnia and Herzegovina,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2007,33.674704058834195,39.40075267554771,28.6368822849967
29,Summary exposure value,44,Bosnia and Herzegovina,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2007,33.674704058834195,39.40075267554771,28.6368822849967
29,Summary exposure value,44,Bosnia and Herzegovina,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2007,34.8145146520771,40.514913925402396,29.666085301908403
29,Summary exposure value,369,Nauru,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2003,29.664768791631303,33.8202047093014,25.677302159440003
29,Summary exposure value,369,Nauru,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2003,21.5398548117255,25.792352275116198,17.6397812755466
29,Summary exposure value,369,Nauru,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2003,25.6223711946918,28.754451955591705,22.476789614057395
29,Summary exposure value,150,Oman,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2005,23.5381653714418,27.495734908775702,19.8463044983228
29,Summary exposure value,150,Oman,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2005,21.366803219407203,25.219748162619997,18.1517928431349
29,Summary exposure value,150,Oman,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2005,22.6524074854556,25.513046464335297,19.8562845922172
29,Summary exposure value,161,Bangladesh,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2009,14.9010771012721,17.4468435632796,12.5105531518977
29,Summary exposure value,161,Bangladesh,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2009,13.7330195962771,15.865368476626598,11.881098909159697
29,Summary exposure value,161,Bangladesh,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2009,14.325134114667001,16.3463492843996,12.468517276401899
29,Summary exposure value,115,Jamaica,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2014,24.3272684268073,28.6327165614642,20.2435472196069
29,Summary exposure value,115,Jamaica,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2014,26.060202869534997,31.6244883225136,20.8201944911782
29,Summary exposure value,115,Jamaica,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2014,25.2179721286874,29.051040126542105,21.7527391546753
29,Summary exposure value,305,Bermuda,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,24.817785325318802,29.0972206830645,20.9816225963932
29,Summary exposure value,305,Bermuda,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,18.4396168839695,22.5220761977766,14.877598265900001
29,Summary exposure value,305,Bermuda,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,21.4661076640383,24.7636296532085,18.5601130669021
29,Summary exposure value,154,Tunisia,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,22.206745237386897,26.792801075427697,17.9919895591844
29,Summary exposure value,154,Tunisia,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,25.4818394982941,32.4926384215519,19.676557918172897
29,Summary exposure value,154,Tunisia,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,23.8766181026686,28.256036994818395,19.934373205541
29,Summary exposure value,157,Yemen,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,14.5060371910634,17.1804978750526,11.9115947882697
29,Summary exposure value,157,Yemen,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,17.5655172893957,21.1317236497785,14.585703876374897
29,Summary exposure value,157,Yemen,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,16.036262312351703,18.622474216419196,13.827681987344398
29,Summary exposure value,413,Tokelau,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2002,22.268751074188103,27.0903535374172,17.9082219944648
29,Summary exposure value,413,Tokelau,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2002,20.4259231444633,26.375391970476002,15.206088419556
29,Summary exposure value,413,Tokelau,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2002,21.273775161621202,25.293349515747504,17.4044594506324
29,Summary exposure value,99,Uruguay,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2010,28.59607670432654,34.140295377316846,23.70281869180255
29,Summary exposure value,99,Uruguay,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2010,27.930829096310074,33.96999611882695,22.24732328314854
29,Summary exposure value,99,Uruguay,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2010,28.24044022143684,32.601935795046785,23.79401435471257
29,Summary exposure value,102,United States of America,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2010,17.352837731169274,19.400312861025203,15.411856226365506
29,Summary exposure value,102,United States of America,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2010,16.69368781008234,18.5247139374839,14.831656213729202
29,Summary exposure value,102,United States of America,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2010,17.011586871016515,18.753769077280246,15.202348921192774
29,Summary exposure value,193,Botswana,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,28.802463098734897,32.0508313171466,25.7528156772523
29,Summary exposure value,193,Botswana,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,27.416986756605198,30.610811251838,24.320368544319
29,Summary exposure value,193,Botswana,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,28.078327570301596,30.547664145894704,25.644184753370602
29,Summary exposure value,10,Cambodia,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2013,11.9965069894075,14.478388049311802,9.62104935213219
29,Summary exposure value,10,Cambodia,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2013,10.1870852102365,12.9224650104141,7.8635697489525604
29,Summary exposure value,10,Cambodia,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2013,11.0274913897266,13.059537707362601,9.087700625217419
29,Summary exposure value,114,Haiti,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2013,28.036803421680794,33.3572722775936,23.068566678322895
29,Summary exposure value,114,Haiti,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2013,34.5246839762913,43.81366723308871,27.2295678308281
29,Summary exposure value,114,Haiti,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2013,31.490910529530797,37.21143177564849,26.476366559096203
29,Summary exposure value,117,Saint Vincent and the Grenadines,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2013,25.906485510084497,29.148466717194605,22.6421552240443
29,Summary exposure value,117,Saint Vincent and the Grenadines,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2013,22.3183841023585,26.0497272900862,18.6975253896357
29,Summary exposure value,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2013,24.149819810946,26.7901122847668,21.356328736194197
29,Summary exposure value,23,Kiribati,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2009,18.546010210791398,23.335239599253303,14.7592486580286
29,Summary exposure value,23,Kiribati,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2009,10.456396277682698,14.136471958810901,7.27810082310172
29,Summary exposure value,23,Kiribati,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2009,14.275143503661699,17.4281207429319,11.335644714189499
29,Summary exposure value,98,Chile,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2015,30.38456969609514,34.22511286875309,26.85879067269317
29,Summary exposure value,98,Chile,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2015,24.36114050265896,28.05263145378619,21.08641615800609
29,Summary exposure value,98,Chile,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2015,27.251539161841293,30.247090185048208,24.70763175262799
29,Summary exposure value,161,Bangladesh,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2005,14.160845710283098,16.5627516590353,11.969519665874198
29,Summary exposure value,161,Bangladesh,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2005,12.885310178670501,14.906779373408801,11.1307181621775
29,Summary exposure value,161,Bangladesh,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2005,13.542895542590799,15.426466513552601,11.824677688745403
29,Summary exposure value,58,Estonia,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2006,40.5515814790688,46.7908799418094,34.640247414689505
29,Summary exposure value,58,Estonia,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2006,35.822593789062005,44.1746237523194,28.4088623755108
29,Summary exposure value,58,Estonia,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2006,37.9213756831965,43.29404197803189,32.675240973264096
29,Summary exposure value,168,Angola,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2009,29.219679137691994,37.19016531338401,22.180909304407898
29,Summary exposure value,168,Angola,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2009,28.288383457913604,39.2808436745904,19.5026415898924
29,Summary exposure value,168,Angola,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2009,28.7336596835433,35.8928562300212,22.68549215696
29,Summary exposure value,171,Democratic Republic of the Congo,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2009,25.6080350951505,28.935281598308805,22.116259411239803
29,Summary exposure value,171,Democratic Republic of the Congo,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2009,23.2070409912829,26.3141643252789,20.429678455574805
29,Summary exposure value,171,Democratic Republic of the Congo,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2009,24.384212381214002,27.010212121642503,21.723688413347897
29,Summary exposure value,140,Bahrain,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,24.206729979446152,31.866787233961553,17.566630870464557
29,Summary exposure value,140,Bahrain,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,23.55732804780714,33.438147307769604,15.479621830351167
29,Summary exposure value,140,Bahrain,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,23.994639976218764,29.674426355833994,18.36624885420645
29,Summary exposure value,143,Iraq,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,29.523288610174298,32.78905562365,26.313265455342105
29,Summary exposure value,143,Iraq,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,30.7072268578086,35.114011573799296,26.352472029302803
29,Summary exposure value,143,Iraq,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,30.101060478997898,32.9593354497004,27.1908395813312
29,Summary exposure value,177,Djibouti,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2004,24.0557725953186,29.505232809326497,18.8711456375752
29,Summary exposure value,177,Djibouti,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2004,20.930742609377802,29.798545987099395,14.553181268529098
29,Summary exposure value,177,Djibouti,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2004,22.6241218384022,27.865277039641402,18.145301527632103
29,Summary exposure value,217,Sierra Leone,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2011,40.968749953403204,48.950531143148496,33.7920167679121
29,Summary exposure value,217,Sierra Leone,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2011,35.141159630678104,44.655223856830304,27.399656181770997
29,Summary exposure value,217,Sierra Leone,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2011,37.960890739809706,44.4402002444979,32.2333897828342
29,Summary exposure value,27,Samoa,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,27.056886064332897,32.55243194161405,21.643058784554057
29,Summary exposure value,27,Samoa,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,20.21490517366604,26.35405299891216,14.780838800044815
29,Summary exposure value,27,Samoa,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,23.72244260473029,28.34129879823165,19.542016675144772
29,Summary exposure value,76,Belgium,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,1995,29.363240736150704,31.4416052216557,27.3177300568696
29,Summary exposure value,76,Belgium,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,1995,27.030413661145005,30.064588715507902,24.411008894375
29,Summary exposure value,76,Belgium,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,1995,28.150672957449004,30.1085614820529,26.307692027888898
29,Summary exposure value,203,Cabo Verde,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2012,42.53525950122609,48.94453331566721,36.4345791926432
29,Summary exposure value,203,Cabo Verde,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2012,34.974364451487496,41.64424540341,28.583715953689005
29,Summary exposure value,203,Cabo Verde,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2012,38.664427408216,43.5505127124339,34.165809849822196
29,Summary exposure value,129,Honduras,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2014,24.313630207736303,29.040524622794102,19.977743791433
29,Summary exposure value,129,Honduras,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2014,24.313630207736303,29.040524622794102,19.977743791433
29,Summary exposure value,129,Honduras,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2014,24.130093821806604,28.854527791716805,19.826745609893198
29,Summary exposure value,202,Cameroon,1,Male,22,All Ages,107,High systolic blood pressure,3,Rate,2008,33.514644576298,40.02792637525071,27.510220447097193
29,Summary exposure value,202,Cameroon,2,Female,22,All Ages,107,High systolic blood pressure,3,Rate,2008,28.130945634467196,35.171549739518795,22.1506537370997
29,Summary exposure value,202,Cameroon,3,Both,22,All Ages,107,High systolic blood pressure,3,Rate,2008,30.7576765301776,35.6860785751988,26.2756487850838
